Time(s),CO (MCS),Ethanol (MCS),VOC (MCS),NO2 (GM),Ethanol (GM),VOC (GM),CO (GM)
185.20000000000002,2.711,1.814,0.778,0.845,0.576,0.215,0.067
185.3,2.711,1.814,0.778,0.845,0.576,0.215,0.067
185.4,2.711,1.814,0.778,0.845,0.576,0.215,0.067
185.5,2.711,1.814,0.778,0.846,0.576,0.215,0.067
185.60000000000002,2.711,1.814,0.778,0.846,0.576,0.215,0.066
185.70000000000002,2.711,1.814,0.778,0.845,0.576,0.215,0.067
185.8,2.711,1.814,0.778,0.845,0.576,0.215,0.067
185.9,2.711,1.814,0.778,0.845,0.573,0.215,0.066
186.0,2.711,1.814,0.778,0.846,0.576,0.215,0.067
186.10000000000002,2.711,1.814,0.778,0.845,0.576,0.215,0.067
186.20000000000002,2.711,1.814,0.778,0.845,0.576,0.215,0.066
186.3,2.711,1.814,0.778,0.845,0.576,0.215,0.067
186.4,2.711,1.814,0.778,0.846,0.576,0.215,0.067
186.5,2.711,1.814,0.778,0.846,0.576,0.215,0.067
186.60000000000002,2.711,1.814,0.778,0.845,0.576,0.215,0.067
186.70000000000002,2.711,1.814,0.778,0.846,0.576,0.215,0.067
186.8,2.711,1.814,0.778,0.845,0.576,0.215,0.067
186.9,2.711,1.814,0.778,0.846,0.576,0.215,0.067
187.0,2.711,1.814,0.778,0.845,0.576,0.214,0.067
187.10000000000002,2.711,1.814,0.778,0.845,0.576,0.215,0.067
187.20000000000002,2.711,1.814,0.778,0.845,0.576,0.214,0.067
187.3,2.711,1.814,0.778,0.845,0.576,0.214,0.067
187.4,2.711,1.814,0.778,0.844,0.576,0.214,0.067
187.5,2.711,1.814,0.778,0.844,0.576,0.214,0.067
187.60000000000002,2.711,1.814,0.778,0.845,0.576,0.214,0.067
187.70000000000002,2.711,1.814,0.778,0.846,0.576,0.214,0.067
187.8,2.711,1.814,0.778,0.845,0.576,0.214,0.067
187.9,2.711,1.814,0.778,0.845,0.576,0.214,0.067
188.0,2.711,1.814,0.778,0.844,0.576,0.214,0.067
188.10000000000002,2.711,1.814,0.778,0.845,0.576,0.214,0.067
188.20000000000002,2.711,1.814,0.778,0.845,0.576,0.214,0.067
188.3,2.711,1.814,0.778,0.845,0.576,0.213,0.067
188.4,2.711,1.814,0.778,0.844,0.576,0.213,0.067
188.5,2.711,1.814,0.778,0.845,0.576,0.213,0.066
188.60000000000002,2.711,1.814,0.778,0.844,0.576,0.214,0.067
188.70000000000002,2.711,1.814,0.778,0.844,0.576,0.213,0.067
188.8,2.711,1.814,0.778,0.843,0.576,0.213,0.067
188.9,2.711,1.814,0.778,0.844,0.576,0.213,0.067
189.0,2.711,1.814,0.778,0.844,0.576,0.213,0.067
189.10000000000002,2.711,1.814,0.778,0.845,0.576,0.213,0.067
189.20000000000002,2.711,1.814,0.778,0.845,0.576,0.213,0.067
189.3,2.711,1.814,0.778,0.844,0.576,0.213,0.066
189.4,2.711,1.814,0.778,0.845,0.576,0.213,0.067
189.5,2.711,1.814,0.778,0.845,0.576,0.213,0.067
189.60000000000002,2.711,1.814,0.778,0.844,0.576,0.213,0.067
189.70000000000002,2.581,1.701,0.736,0.845,0.576,0.213,0.067
189.8,2.711,1.814,0.778,0.845,0.576,0.213,0.067
189.9,2.711,1.814,0.778,0.844,0.576,0.213,0.067
190.0,2.711,1.814,0.778,0.844,0.576,0.213,0.067
190.10000000000002,2.711,1.814,0.778,0.845,0.576,0.212,0.067
190.20000000000002,2.711,1.814,0.778,0.844,0.576,0.213,0.067
190.3,2.711,1.814,0.778,0.844,0.576,0.212,0.067
190.4,2.711,1.814,0.778,0.844,0.576,0.212,0.067
190.5,2.581,1.701,0.736,0.844,0.576,0.213,0.067
190.60000000000002,2.711,1.814,0.778,0.844,0.576,0.213,0.067
190.70000000000002,2.324,1.484,0.653,0.845,0.576,0.212,0.067
190.8,2.711,1.814,0.778,0.844,0.576,0.213,0.067
190.9,2.711,1.814,0.778,0.844,0.576,0.212,0.067
191.0,2.711,1.814,0.778,0.844,0.576,0.212,0.067
191.10000000000002,2.711,1.814,0.778,0.844,0.576,0.212,0.067
191.20000000000002,2.711,1.814,0.778,0.844,0.576,0.213,0.067
191.3,2.711,1.814,0.778,0.844,0.576,0.212,0.067
191.4,2.581,1.701,0.736,0.843,0.576,0.212,0.067
191.5,2.711,1.814,0.778,0.844,0.576,0.212,0.067
191.60000000000002,2.711,1.814,0.778,0.844,0.576,0.212,0.067
191.70000000000002,2.711,1.814,0.778,0.844,0.576,0.212,0.067
191.8,2.711,1.814,0.778,0.845,0.576,0.212,0.067
191.9,2.711,1.814,0.778,0.844,0.576,0.212,0.067
192.0,2.711,1.814,0.778,0.844,0.576,0.212,0.067
192.10000000000002,2.711,1.814,0.778,0.844,0.576,0.213,0.067
192.20000000000002,2.711,1.814,0.778,0.843,0.576,0.212,0.067
192.3,2.711,1.814,0.778,0.844,0.576,0.213,0.067
192.4,2.711,1.814,0.778,0.843,0.576,0.212,0.067
192.5,2.711,1.814,0.778,0.844,0.576,0.213,0.068
192.60000000000002,2.711,1.814,0.778,0.844,0.576,0.213,0.067
192.70000000000002,2.711,1.814,0.778,0.844,0.576,0.212,0.067
192.8,2.711,1.814,0.778,0.844,0.576,0.213,0.067
192.9,2.711,1.814,0.778,0.844,0.576,0.212,0.067
193.0,2.711,1.814,0.778,0.844,0.576,0.212,0.068
193.10000000000002,2.711,1.814,0.778,0.844,0.576,0.212,0.067
193.20000000000002,2.711,1.814,0.778,0.844,0.576,0.212,0.067
193.3,2.711,1.814,0.778,0.844,0.576,0.212,0.067
193.4,2.711,1.814,0.778,0.844,0.576,0.212,0.067
193.5,2.711,1.814,0.778,0.844,0.576,0.212,0.067
193.60000000000002,2.711,1.814,0.778,0.844,0.576,0.212,0.067
193.70000000000002,2.711,1.814,0.778,0.844,0.576,0.212,0.067
193.8,2.711,1.814,0.778,0.844,0.576,0.212,0.068
193.9,2.711,1.814,0.778,0.843,0.576,0.212,0.067
194.0,2.711,1.814,0.778,0.844,0.576,0.212,0.067
194.10000000000002,2.711,1.814,0.778,0.843,0.576,0.212,0.068
194.20000000000002,2.711,1.814,0.778,0.842,0.576,0.212,0.068
194.3,2.711,1.814,0.778,0.844,0.576,0.212,0.067
194.4,2.711,1.814,0.778,0.845,0.576,0.212,0.067
194.5,2.581,1.701,0.736,0.844,0.576,0.212,0.068
194.60000000000002,2.711,1.814,0.778,0.842,0.576,0.212,0.067
194.70000000000002,2.711,1.814,0.778,0.844,0.576,0.212,0.067
194.8,2.711,1.814,0.778,0.844,0.577,0.212,0.068
194.9,2.711,1.814,0.778,0.844,0.576,0.212,0.068
195.0,2.711,1.814,0.778,0.843,0.576,0.212,0.067
195.10000000000002,2.711,1.814,0.778,0.843,0.576,0.212,0.067
195.20000000000002,2.581,1.701,0.736,0.842,0.576,0.212,0.067
195.3,2.711,1.814,0.778,0.843,0.576,0.212,0.067
195.4,2.711,1.814,0.778,0.842,0.576,0.212,0.067
195.5,2.711,1.814,0.778,0.844,0.576,0.212,0.067
195.60000000000002,2.711,1.814,0.778,0.844,0.576,0.212,0.067
195.70000000000002,2.711,1.814,0.778,0.842,0.576,0.212,0.067
195.8,2.711,1.814,0.778,0.842,0.576,0.212,0.067
195.9,2.711,1.814,0.778,0.843,0.576,0.212,0.067
196.0,2.581,1.701,0.736,0.843,0.576,0.212,0.067
196.10000000000002,2.711,1.814,0.778,0.843,0.576,0.212,0.067
196.20000000000002,2.711,1.814,0.778,0.844,0.576,0.212,0.067
196.3,2.711,1.814,0.778,0.843,0.576,0.212,0.068
196.4,2.711,1.814,0.778,0.844,0.576,0.211,0.067
196.5,2.711,1.814,0.778,0.843,0.576,0.212,0.067
196.60000000000002,2.581,1.701,0.736,0.844,0.577,0.212,0.067
196.70000000000002,2.711,1.814,0.778,0.842,0.577,0.212,0.067
196.8,2.581,1.701,0.736,0.843,0.576,0.212,0.067
196.9,2.711,1.814,0.778,0.843,0.576,0.212,0.067
197.0,2.711,1.814,0.778,0.843,0.577,0.212,0.068
197.10000000000002,2.711,1.814,0.778,0.844,0.576,0.212,0.067
197.20000000000002,2.711,1.814,0.778,0.843,0.576,0.212,0.067
197.3,2.711,1.814,0.778,0.842,0.576,0.211,0.067
197.4,2.711,1.814,0.778,0.842,0.576,0.212,0.068
197.5,2.711,1.814,0.778,0.842,0.576,0.211,0.068
197.60000000000002,2.711,1.814,0.778,0.843,0.577,0.212,0.067
197.70000000000002,2.581,1.701,0.736,0.843,0.577,0.212,0.067
197.8,2.711,1.814,0.778,0.842,0.576,0.212,0.068
197.9,2.581,1.701,0.736,0.842,0.576,0.211,0.067
198.0,2.711,1.814,0.778,0.842,0.576,0.212,0.067
198.10000000000002,2.711,1.814,0.778,0.842,0.576,0.212,0.067
198.20000000000002,2.711,1.814,0.778,0.844,0.577,0.211,0.068
198.3,2.711,1.814,0.778,0.844,0.576,0.212,0.067
198.4,2.711,1.814,0.778,0.842,0.576,0.211,0.067
198.5,2.711,1.814,0.778,0.842,0.577,0.211,0.067
198.60000000000002,2.711,1.814,0.778,0.842,0.577,0.211,0.068
198.70000000000002,2.581,1.701,0.736,0.842,0.577,0.211,0.068
198.8,2.711,1.814,0.778,0.842,0.576,0.211,0.067
198.9,2.581,1.701,0.736,0.842,0.577,0.212,0.067
199.0,2.711,1.814,0.778,0.842,0.576,0.211,0.067
199.10000000000002,2.581,1.701,0.736,0.842,0.576,0.21,0.068
199.20000000000002,2.711,1.814,0.778,0.842,0.577,0.21,0.068
199.3,2.711,1.814,0.778,0.842,0.576,0.211,0.067
199.4,2.711,1.814,0.778,0.842,0.577,0.211,0.067
199.5,2.711,1.814,0.778,0.842,0.577,0.211,0.067
199.60000000000002,2.711,1.814,0.778,0.842,0.576,0.211,0.068
199.70000000000002,2.711,1.814,0.778,0.842,0.577,0.211,0.068
199.8,2.581,1.701,0.736,0.843,0.577,0.21,0.068
199.9,2.711,1.814,0.778,0.843,0.577,0.211,0.068
200.0,2.711,1.814,0.778,0.842,0.577,0.21,0.068
200.10000000000002,2.711,1.814,0.778,0.842,0.577,0.21,0.067
200.20000000000002,2.711,1.814,0.778,0.842,0.576,0.21,0.067
200.3,2.711,1.814,0.778,0.842,0.577,0.21,0.067
200.4,2.581,1.701,0.736,0.842,0.577,0.21,0.068
200.5,2.711,1.814,0.778,0.842,0.576,0.211,0.068
200.60000000000002,2.711,1.814,0.778,0.842,0.577,0.21,0.068
200.70000000000002,2.711,1.814,0.778,0.842,0.577,0.21,0.067
200.8,2.581,1.701,0.736,0.842,0.576,0.21,0.068
200.9,2.711,1.814,0.778,0.842,0.576,0.21,0.067
201.0,2.581,1.701,0.736,0.842,0.576,0.211,0.068
201.10000000000002,2.711,1.814,0.778,0.841,0.576,0.211,0.068
201.20000000000002,2.581,1.701,0.736,0.842,0.576,0.21,0.067
201.3,2.711,1.814,0.778,0.841,0.576,0.21,0.067
201.4,2.711,1.814,0.778,0.841,0.576,0.21,0.067
201.5,2.711,1.814,0.778,0.841,0.576,0.21,0.068
201.60000000000002,2.581,1.701,0.736,0.841,0.576,0.21,0.067
201.70000000000002,2.711,1.814,0.778,0.841,0.577,0.21,0.068
201.8,2.581,1.701,0.736,0.841,0.577,0.21,0.067
201.9,2.452,1.591,0.694,0.842,0.577,0.21,0.068
202.0,2.711,1.814,0.778,0.841,0.576,0.21,0.068
202.10000000000002,2.581,1.701,0.736,0.842,0.577,0.21,0.068
202.20000000000002,2.452,1.591,0.694,0.841,0.576,0.21,0.068
202.3,2.581,1.701,0.736,0.841,0.576,0.21,0.068
202.4,2.711,1.814,0.778,0.841,0.576,0.21,0.068
202.5,2.581,1.701,0.736,0.84,0.576,0.21,0.068
202.60000000000002,2.711,1.814,0.778,0.841,0.576,0.21,0.068
202.70000000000002,2.581,1.701,0.736,0.841,0.576,0.209,0.069
202.8,2.581,1.701,0.736,0.841,0.576,0.209,0.068
202.9,2.581,1.701,0.736,0.84,0.577,0.21,0.069
203.0,2.581,1.701,0.736,0.84,0.577,0.21,0.068
203.10000000000002,2.581,1.701,0.736,0.841,0.576,0.21,0.068
203.20000000000002,2.711,1.814,0.778,0.841,0.576,0.209,0.067
203.3,2.581,1.701,0.736,0.84,0.576,0.209,0.067
203.4,2.452,1.591,0.694,0.839,0.576,0.21,0.069
203.5,2.581,1.701,0.736,0.839,0.576,0.209,0.068
203.60000000000002,2.711,1.814,0.778,0.84,0.576,0.209,0.068
203.70000000000002,2.581,1.701,0.736,0.838,0.576,0.209,0.069
203.8,2.711,1.814,0.778,0.841,0.576,0.209,0.067
203.9,2.581,1.701,0.736,0.84,0.576,0.209,0.068
204.0,2.711,1.814,0.778,0.841,0.576,0.209,0.068
204.10000000000002,2.581,1.701,0.736,0.841,0.576,0.209,0.068
204.20000000000002,2.711,1.814,0.778,0.84,0.576,0.21,0.068
204.3,2.581,1.701,0.736,0.841,0.576,0.209,0.068
204.4,2.581,1.701,0.736,0.84,0.576,0.21,0.069
204.5,2.581,1.701,0.736,0.841,0.576,0.209,0.068
204.60000000000002,2.581,1.701,0.736,0.839,0.576,0.209,0.068
204.70000000000002,2.581,1.701,0.736,0.838,0.576,0.209,0.068
204.8,2.581,1.701,0.736,0.838,0.576,0.209,0.067
204.9,2.581,1.701,0.736,0.839,0.576,0.209,0.068
205.0,2.581,1.701,0.736,0.839,0.576,0.209,0.068
205.10000000000002,2.711,1.814,0.778,0.838,0.577,0.209,0.068
205.20000000000002,2.581,1.701,0.736,0.839,0.576,0.208,0.068
205.3,2.581,1.701,0.736,0.838,0.577,0.209,0.068
205.4,2.581,1.701,0.736,0.838,0.577,0.209,0.068
205.5,2.581,1.701,0.736,0.838,0.576,0.208,0.068
205.60000000000002,2.581,1.701,0.736,0.838,0.576,0.208,0.068
205.70000000000002,2.581,1.701,0.736,0.84,0.576,0.209,0.068
205.8,2.581,1.701,0.736,0.839,0.576,0.208,0.068
205.9,2.581,1.701,0.736,0.84,0.576,0.209,0.068
206.0,2.581,1.701,0.736,0.839,0.576,0.208,0.068
206.10000000000002,2.581,1.701,0.736,0.84,0.577,0.208,0.068
206.20000000000002,2.711,1.814,0.778,0.839,0.576,0.208,0.069
206.3,2.581,1.701,0.736,0.838,0.576,0.208,0.068
206.4,2.581,1.701,0.736,0.838,0.576,0.208,0.067
206.5,2.711,1.814,0.778,0.838,0.576,0.208,0.068
206.60000000000002,2.581,1.701,0.736,0.838,0.576,0.208,0.068
206.70000000000002,2.581,1.701,0.736,0.838,0.576,0.207,0.068
206.8,2.581,1.701,0.736,0.837,0.576,0.207,0.068
206.9,2.711,1.814,0.778,0.837,0.576,0.207,0.068
207.0,2.581,1.701,0.736,0.838,0.576,0.208,0.068
207.10000000000002,2.711,1.814,0.778,0.838,0.576,0.207,0.067
207.20000000000002,2.581,1.701,0.736,0.837,0.576,0.207,0.068
207.3,2.711,1.814,0.778,0.838,0.576,0.207,0.068
207.4,2.581,1.701,0.736,0.838,0.576,0.207,0.068
207.5,2.581,1.701,0.736,0.837,0.576,0.207,0.067
207.60000000000002,2.581,1.701,0.736,0.837,0.576,0.207,0.068
207.70000000000002,2.581,1.701,0.736,0.837,0.576,0.206,0.068
207.8,2.581,1.701,0.736,0.837,0.576,0.206,0.068
207.9,2.581,1.701,0.736,0.837,0.576,0.206,0.067
208.0,2.581,1.701,0.736,0.837,0.576,0.206,0.067
208.10000000000002,2.581,1.701,0.736,0.836,0.576,0.206,0.068
208.20000000000002,2.581,1.701,0.736,0.836,0.576,0.206,0.068
208.3,2.711,1.814,0.778,0.836,0.576,0.206,0.068
208.4,2.581,1.701,0.736,0.836,0.576,0.206,0.068
208.5,2.581,1.701,0.736,0.836,0.576,0.206,0.067
208.60000000000002,2.581,1.701,0.736,0.836,0.576,0.206,0.067
208.70000000000002,2.581,1.701,0.736,0.836,0.576,0.205,0.067
208.8,2.581,1.701,0.736,0.836,0.576,0.206,0.067
208.9,2.581,1.701,0.736,0.835,0.576,0.205,0.067
209.0,2.711,1.814,0.778,0.835,0.576,0.205,0.067
209.10000000000002,2.581,1.701,0.736,0.835,0.576,0.205,0.067
209.20000000000002,2.581,1.701,0.736,0.836,0.576,0.205,0.068
209.3,2.581,1.701,0.736,0.835,0.576,0.205,0.067
209.4,2.581,1.701,0.736,0.835,0.576,0.205,0.067
209.5,2.581,1.701,0.736,0.834,0.576,0.205,0.067
209.60000000000002,2.452,1.591,0.694,0.834,0.576,0.204,0.067
209.70000000000002,2.581,1.701,0.736,0.834,0.576,0.204,0.067
209.8,2.581,1.701,0.736,0.834,0.577,0.205,0.067
209.9,2.581,1.701,0.736,0.834,0.576,0.205,0.067
210.0,2.581,1.701,0.736,0.834,0.576,0.204,0.067
210.10000000000002,2.581,1.701,0.736,0.834,0.576,0.204,0.067
210.20000000000002,2.581,1.701,0.736,0.834,0.576,0.204,0.066
210.3,2.581,1.701,0.736,0.833,0.576,0.204,0.066
210.4,2.581,1.701,0.736,0.834,0.576,0.203,0.067
210.5,2.581,1.701,0.736,0.833,0.576,0.203,0.067
210.60000000000002,2.581,1.701,0.736,0.832,0.577,0.203,0.067
210.70000000000002,2.711,1.814,0.778,0.833,0.576,0.202,0.067
210.8,2.581,1.701,0.736,0.832,0.576,0.202,0.067
210.9,2.581,1.701,0.736,0.832,0.576,0.202,0.067
211.0,2.711,1.814,0.778,0.832,0.576,0.202,0.066
211.10000000000002,2.581,1.701,0.736,0.832,0.576,0.202,0.066
211.20000000000002,2.581,1.701,0.736,0.832,0.576,0.201,0.066
211.3,2.581,1.701,0.736,0.832,0.576,0.201,0.066
211.4,2.581,1.701,0.736,0.832,0.576,0.2,0.067
211.5,2.581,1.701,0.736,0.829,0.576,0.2,0.066
211.60000000000002,2.581,1.701,0.736,0.828,0.576,0.2,0.066
211.70000000000002,2.581,1.701,0.736,0.828,0.576,0.199,0.066
211.8,2.581,1.701,0.736,0.827,0.576,0.199,0.066
211.9,2.581,1.701,0.736,0.828,0.576,0.198,0.066
212.0,2.581,1.701,0.736,0.826,0.576,0.198,0.066
212.10000000000002,2.581,1.701,0.736,0.826,0.576,0.197,0.065
212.20000000000002,2.581,1.701,0.736,0.827,0.576,0.197,0.065
212.3,2.581,1.701,0.736,0.826,0.576,0.197,0.065
212.4,2.581,1.701,0.736,0.826,0.576,0.197,0.066
212.5,2.581,1.701,0.736,0.826,0.576,0.197,0.066
212.60000000000002,2.581,1.701,0.736,0.826,0.576,0.196,0.065
212.70000000000002,2.581,1.701,0.736,0.825,0.576,0.196,0.065
212.8,2.581,1.701,0.736,0.825,0.576,0.196,0.065
212.9,2.581,1.701,0.736,0.825,0.576,0.195,0.065
213.0,2.581,1.701,0.736,0.825,0.576,0.195,0.066
213.10000000000002,2.581,1.701,0.736,0.825,0.576,0.195,0.065
213.20000000000002,2.581,1.701,0.736,0.825,0.576,0.195,0.066
213.3,2.581,1.701,0.736,0.825,0.576,0.194,0.065
213.4,2.581,1.701,0.736,0.825,0.576,0.194,0.065
213.5,2.581,1.701,0.736,0.825,0.576,0.193,0.065
213.60000000000002,2.581,1.701,0.736,0.824,0.576,0.193,0.065
213.70000000000002,2.581,1.701,0.736,0.825,0.576,0.192,0.066
213.8,2.581,1.701,0.736,0.825,0.576,0.193,0.066
213.9,2.581,1.701,0.736,0.825,0.576,0.193,0.065
214.0,2.452,1.591,0.694,0.824,0.576,0.193,0.066
214.10000000000002,2.581,1.701,0.736,0.825,0.576,0.192,0.066
214.20000000000002,2.581,1.701,0.736,0.825,0.576,0.192,0.066
214.3,2.581,1.701,0.736,0.825,0.576,0.192,0.066
214.4,2.198,1.379,0.613,0.825,0.576,0.192,0.066
214.5,2.581,1.701,0.736,0.824,0.576,0.192,0.065
214.60000000000002,2.581,1.701,0.736,0.825,0.576,0.192,0.065
214.70000000000002,2.581,1.701,0.736,0.826,0.576,0.192,0.066
214.8,2.581,1.701,0.736,0.824,0.576,0.192,0.066
214.9,2.581,1.701,0.736,0.825,0.576,0.191,0.065
215.0,2.581,1.701,0.736,0.824,0.576,0.191,0.066
215.10000000000002,2.711,1.814,0.778,0.825,0.576,0.19,0.066
215.20000000000002,2.581,1.701,0.736,0.824,0.576,0.191,0.065
215.3,2.581,1.701,0.736,0.825,0.576,0.19,0.065
215.4,2.581,1.701,0.736,0.825,0.576,0.19,0.066
215.5,2.581,1.701,0.736,0.825,0.576,0.19,0.066
215.60000000000002,2.581,1.701,0.736,0.825,0.576,0.189,0.065
215.70000000000002,2.581,1.701,0.736,0.823,0.576,0.189,0.066
215.8,2.581,1.701,0.736,0.825,0.576,0.19,0.065
215.9,2.581,1.701,0.736,0.824,0.576,0.189,0.066
216.0,2.581,1.701,0.736,0.824,0.576,0.189,0.065
216.10000000000002,2.581,1.701,0.736,0.824,0.576,0.189,0.065
216.20000000000002,2.581,1.701,0.736,0.825,0.576,0.189,0.065
216.3,2.581,1.701,0.736,0.825,0.576,0.189,0.065
216.4,2.581,1.701,0.736,0.825,0.576,0.189,0.065
216.5,2.581,1.701,0.736,0.825,0.576,0.188,0.065
216.60000000000002,2.581,1.701,0.736,0.826,0.576,0.189,0.065
216.70000000000002,2.581,1.701,0.736,0.825,0.576,0.189,0.065
216.8,2.711,1.814,0.778,0.825,0.576,0.188,0.065
216.9,2.581,1.701,0.736,0.825,0.576,0.188,0.065
217.0,2.581,1.701,0.736,0.824,0.576,0.188,0.065
217.10000000000002,2.581,1.701,0.736,0.825,0.576,0.188,0.065
217.20000000000002,2.581,1.701,0.736,0.826,0.576,0.188,0.065
217.3,2.581,1.701,0.736,0.825,0.576,0.188,0.064
217.4,2.452,1.591,0.694,0.826,0.576,0.188,0.065
217.5,2.581,1.701,0.736,0.825,0.576,0.188,0.065
217.60000000000002,2.581,1.701,0.736,0.825,0.576,0.188,0.065
217.70000000000002,2.581,1.701,0.736,0.824,0.576,0.188,0.066
217.8,2.711,1.814,0.778,0.825,0.576,0.187,0.066
217.9,2.581,1.701,0.736,0.824,0.576,0.188,0.065
218.0,2.581,1.701,0.736,0.823,0.576,0.188,0.065
218.10000000000002,2.581,1.701,0.736,0.823,0.576,0.187,0.065
218.20000000000002,2.581,1.701,0.736,0.822,0.576,0.187,0.065
218.3,2.581,1.701,0.736,0.823,0.576,0.186,0.065
218.4,2.581,1.701,0.736,0.823,0.576,0.186,0.065
218.5,2.581,1.701,0.736,0.821,0.576,0.187,0.065
218.60000000000002,2.581,1.701,0.736,0.822,0.576,0.186,0.065
218.70000000000002,2.581,1.701,0.736,0.821,0.576,0.186,0.065
218.8,2.581,1.701,0.736,0.822,0.576,0.186,0.065
218.9,2.581,1.701,0.736,0.821,0.576,0.186,0.065
219.0,2.581,1.701,0.736,0.821,0.576,0.186,0.065
219.10000000000002,2.581,1.701,0.736,0.821,0.576,0.186,0.065
219.20000000000002,2.581,1.701,0.736,0.821,0.576,0.186,0.066
219.3,2.581,1.701,0.736,0.82,0.576,0.185,0.065
219.4,2.581,1.701,0.736,0.821,0.576,0.186,0.065
219.5,2.581,1.701,0.736,0.821,0.576,0.186,0.066
219.60000000000002,2.581,1.701,0.736,0.821,0.576,0.186,0.065
219.70000000000002,2.581,1.701,0.736,0.821,0.576,0.185,0.065
219.8,2.581,1.701,0.736,0.821,0.576,0.186,0.065
219.9,2.581,1.701,0.736,0.82,0.576,0.185,0.066
220.0,2.581,1.701,0.736,0.821,0.576,0.186,0.066
220.10000000000002,2.581,1.701,0.736,0.821,0.576,0.186,0.066
220.20000000000002,2.581,1.701,0.736,0.821,0.576,0.185,0.065
220.3,2.581,1.701,0.736,0.82,0.576,0.185,0.066
220.4,2.581,1.701,0.736,0.821,0.576,0.185,0.065
220.5,2.581,1.701,0.736,0.82,0.576,0.185,0.065
220.60000000000002,2.581,1.701,0.736,0.82,0.576,0.185,0.065
220.70000000000002,2.581,1.701,0.736,0.82,0.576,0.185,0.065
220.8,2.581,1.701,0.736,0.821,0.576,0.184,0.065
220.9,2.581,1.701,0.736,0.82,0.576,0.185,0.066
221.0,2.581,1.701,0.736,0.82,0.576,0.184,0.065
221.10000000000002,2.581,1.701,0.736,0.82,0.576,0.184,0.065
221.20000000000002,2.581,1.701,0.736,0.82,0.576,0.184,0.065
221.3,2.581,1.701,0.736,0.82,0.576,0.184,0.065
221.4,2.581,1.701,0.736,0.82,0.576,0.184,0.065
221.5,2.581,1.701,0.736,0.818,0.576,0.183,0.065
221.60000000000002,2.581,1.701,0.736,0.818,0.576,0.183,0.065
221.70000000000002,2.581,1.701,0.736,0.818,0.576,0.184,0.065
221.8,2.581,1.701,0.736,0.82,0.576,0.183,0.065
221.9,2.581,1.701,0.736,0.818,0.576,0.183,0.064
222.0,2.581,1.701,0.736,0.82,0.576,0.184,0.064
222.10000000000002,2.581,1.701,0.736,0.818,0.576,0.183,0.064
222.20000000000002,2.581,1.701,0.736,0.82,0.576,0.183,0.065
222.3,2.452,1.591,0.694,0.82,0.576,0.183,0.064
222.4,2.581,1.701,0.736,0.818,0.576,0.182,0.064
222.5,2.581,1.701,0.736,0.82,0.576,0.183,0.065
222.60000000000002,2.324,1.484,0.653,0.818,0.576,0.182,0.064
222.70000000000002,2.581,1.701,0.736,0.82,0.576,0.182,0.064
222.8,2.581,1.701,0.736,0.82,0.576,0.182,0.064
222.9,2.581,1.701,0.736,0.819,0.576,0.183,0.065
223.0,2.581,1.701,0.736,0.819,0.576,0.182,0.064
223.10000000000002,2.581,1.701,0.736,0.82,0.576,0.182,0.064
223.20000000000002,2.581,1.701,0.736,0.82,0.576,0.182,0.064
223.3,2.581,1.701,0.736,0.82,0.576,0.182,0.064
223.4,2.581,1.701,0.736,0.82,0.576,0.182,0.064
223.5,2.581,1.701,0.736,0.82,0.576,0.182,0.065
223.60000000000002,2.581,1.701,0.736,0.819,0.576,0.182,0.064
223.70000000000002,2.581,1.701,0.736,0.82,0.576,0.182,0.065
223.8,2.581,1.701,0.736,0.82,0.576,0.182,0.065
223.9,2.581,1.701,0.736,0.82,0.576,0.182,0.065
224.0,2.581,1.701,0.736,0.819,0.576,0.182,0.065
224.10000000000002,2.581,1.701,0.736,0.819,0.576,0.182,0.065
224.20000000000002,2.452,1.591,0.694,0.82,0.576,0.181,0.065
224.3,2.581,1.701,0.736,0.82,0.576,0.182,0.065
224.4,2.581,1.701,0.736,0.821,0.576,0.182,0.065
224.5,2.581,1.701,0.736,0.82,0.576,0.181,0.064
224.60000000000002,2.581,1.701,0.736,0.82,0.576,0.181,0.064
224.70000000000002,2.581,1.701,0.736,0.821,0.576,0.182,0.065
224.8,2.581,1.701,0.736,0.821,0.576,0.182,0.065
224.9,2.581,1.701,0.736,0.821,0.576,0.182,0.065
225.0,2.581,1.701,0.736,0.821,0.576,0.182,0.066
225.10000000000002,2.581,1.701,0.736,0.821,0.576,0.182,0.065
225.20000000000002,2.581,1.701,0.736,0.82,0.576,0.182,0.065
225.3,2.581,1.701,0.736,0.82,0.576,0.182,0.065
225.4,2.452,1.591,0.694,0.82,0.576,0.182,0.066
225.5,2.581,1.701,0.736,0.819,0.576,0.182,0.065
225.60000000000002,2.581,1.701,0.736,0.819,0.576,0.182,0.065
225.70000000000002,2.581,1.701,0.736,0.82,0.576,0.182,0.065
225.8,2.581,1.701,0.736,0.818,0.576,0.182,0.065
225.9,2.581,1.701,0.736,0.818,0.573,0.182,0.065
226.0,2.581,1.701,0.736,0.819,0.573,0.182,0.065
226.10000000000002,2.581,1.701,0.736,0.818,0.576,0.181,0.065
226.20000000000002,2.581,1.701,0.736,0.82,0.576,0.182,0.065
226.3,2.581,1.701,0.736,0.819,0.576,0.181,0.065
226.4,2.581,1.701,0.736,0.818,0.576,0.181,0.064
226.5,2.581,1.701,0.736,0.818,0.576,0.181,0.064
